StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID4,Q1,Q2_NPS_GROUP,Q2,Q3,QID68_First Click,QID68_Last Click,QID68_Page Submit,QID68_Click Count,QID69_First Click,QID69_Last Click,QID69_Page Submit,QID69_Click Count,Q4_NPS_GROUP,Q4,Q5,Q6,Q7_NPS_GROUP,Q7,Q8,Q9,Q10,Q84,Q11,Q86,Q13_1,Q14,Q15,Group1,Group2
2026-03-07 01:28:00,2026-03-07 01:28:04,IP Address,4,3,False,2026-03-14 01:28:05,R_7qq10v2ILK1JDFH,anonymous,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 01:17:31,2026-03-07 03:25:50,IP Address,60,7699,False,2026-03-14 03:25:52,R_1FCJ46mYAtNdiv7,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Other,Detractor,3,Our body builds up a tolerance to the antibiotic over time,2.092,166.817,169.969,22,,,,,Detractor,4,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Detractor,4,,,,,,,,,,22,
2026-03-07 05:37:05,2026-03-07 05:37:11,IP Address,4,5,False,2026-03-14 05:37:17,R_1kyLWZfrmqGIyt3,anonymous,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 06:20:18,2026-03-07 06:20:34,IP Address,4,16,False,2026-03-14 06:20:43,R_7tohjJ1tka6NjaO,anonymous,ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 12:15:10,2026-03-07 12:15:55,IP Address,20,44,False,2026-03-14 12:16:05,R_2DMGvNc4omXkhYU,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Other,Detractor,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 14:19:26,2026-03-07 14:19:51,IP Address,4,25,False,2026-03-14 14:19:53,R_7OJX9SPGCtiCWeU,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 14:28:13,2026-03-07 14:28:18,IP Address,4,5,False,2026-03-14 14:28:22,R_3rnYAzBsY6TLtIZ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 14:44:34,2026-03-07 14:47:27,IP Address,76,173,False,2026-03-14 14:47:28,R_8cTecArvgpqh4rp,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Other,None",Passive,8,"Some bacteria survive and multiply, becoming resistant through natural selection",2.7,23.895,26.596,14,,,,,Promoter,10,The immune system has become dependent on the antibiotic and can no longer fight infections without it,"Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Detractor,4,243,No Bloops are Lazzies,The surviving insects learned from their exposure and passed that knowledge to their offspring,,,,,,,14,
2026-03-07 14:46:25,2026-03-07 14:48:04,IP Address,52,99,False,2026-03-14 14:48:09,R_2EH1XyWV7cLJnkl,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Other,Detractor,5,Our body builds up a tolerance to the antibiotic over time,,,,,2.224,5.171,5.996,3,Passive,7,The patient's body has adapted so the antibiotic no longer has an effect,,,,,,,,,,,,,,3
2026-03-07 14:48:38,2026-03-07 14:48:45,IP Address,4,6,False,2026-03-14 14:48:46,R_8or9s3CIkzsdY2J,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:05:25,2026-03-07 15:05:33,IP Address,4,8,False,2026-03-14 15:05:43,R_2hoodkPAmNlH0ND,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:07:20,2026-03-07 15:07:23,IP Address,4,3,False,2026-03-14 15:07:24,R_2mVHQ0olKQdbxBv,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:04:10,2026-03-07 15:08:28,IP Address,72,258,False,2026-03-14 15:08:31,R_5OjoGesNiLWzmPT,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Chemistry,Statistics / Econometrics,Computer Science/ Engineer,Other",Passive,7,Our body builds up a tolerance to the antibiotic over time,,,,,1.238,45.527,47.149,5,Detractor,5,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria,Antibiotics teach bacteria how to defend themselves",Detractor,3,"243 ",All Bloops are Lazzies,,,,,,,,,5
2026-03-07 15:24:20,2026-03-07 15:24:28,IP Address,4,7,False,2026-03-14 15:24:31,R_7vOt0bLKXsJCiTn,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:25:01,2026-03-07 15:25:53,IP Address,36,51,False,2026-03-14 15:25:54,R_1QYKSCK7fUV5VK8,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Chemistry,Statistics / Econometrics,Other",Detractor,3,Our body builds up a tolerance to the antibiotic over time,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:30:56,2026-03-07 15:31:02,IP Address,4,6,False,2026-03-14 15:31:05,R_6H2FlamXHqAGwSd,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06 12:36:53,2026-03-07 15:50:31,IP Address,80,98018,False,2026-03-14 15:50:37,R_8ocoqyEjV88vfde,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Chemistry,Statistics / Econometrics,Computer Science/ Engineer,Other",Detractor,1,Our body builds up a tolerance to the antibiotic over time,4.7,78.305,79.135,29,,,,,Passive,8,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Bacteria can share resistance genes with other bacteria",Detractor,2,0,All Lazzies are Bloops,"The insects shared chemical defences with each other, allowing the whole population to neutralise the pesticide",False,,,,,,29,
2026-03-07 16:04:12,2026-03-07 16:04:15,IP Address,4,2,False,2026-03-14 16:04:21,R_6QBqv5wLOQUQJHj,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 16:09:33,2026-03-07 16:09:56,IP Address,12,23,False,2026-03-14 16:10:05,R_3DAxeEqBv0uZ1lQ,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 15:32:43,2026-03-07 16:43:05,IP Address,36,4222,False,2026-03-14 16:43:06,R_17s2ZwClNLNnbns,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Computer Science/ Engineer,Detractor,3,Our body builds up a tolerance to the antibiotic over time,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 16:32:35,2026-03-07 16:56:55,IP Address,36,1459,False,2026-03-14 16:56:58,R_7iRnWpIgWGt8pmU,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Computer Science/ Engineer,Detractor,6,"Some bacteria survive and multiply, becoming resistant through natural selection",,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 17:17:36,2026-03-07 17:17:41,IP Address,4,4,False,2026-03-14 17:17:50,R_5mKOaEOv52IPvTr,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 17:50:10,2026-03-07 17:50:31,IP Address,4,20,False,2026-03-14 17:50:32,R_8G3ZB500OV6wck8,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 17:49:10,2026-03-07 17:51:17,IP Address,24,126,False,2026-03-14 17:51:28,R_3BxkX1TvLC5uLyW,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Medicine / Nursing / Health sciences,Promoter,10,"Some bacteria survive and multiply, becoming resistant through natural selection",,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 20:20:53,2026-03-07 20:25:22,IP Address,36,268,False,2026-03-14 20:25:30,R_1voC4NuyGvFjMKl,anonymous,ES,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Chemistry,Statistics / Econometrics,Computer Science/ Engineer",Detractor,5,Antibiotics lose their chemical potency after being stored too long,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 21:10:26,2026-03-07 21:11:19,IP Address,20,52,False,2026-03-14 21:11:21,R_5Odd5W8BHYNaWMa,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Biology,Medicine / Nursing / Health sciences,Chemistry,Statistics / Econometrics,Computer Science/ Engineer,Other",Passive,8,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07 23:22:13,2026-03-07 23:22:27,IP Address,20,14,False,2026-03-14 23:22:28,R_8nqtFjK7hMSd1Wp,anonymous,ZH-S,You have read and understood this information and consent to participate in this study.,None,Detractor,3,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 01:23:19,2026-03-08 01:23:26,IP Address,4,7,False,2026-03-15 01:23:30,R_7LZGSKjt8C3UcTL,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 03:52:12,2026-03-08 03:52:28,IP Address,4,16,False,2026-03-15 03:52:38,R_2LcywwyoAsw1vgd,anonymous,ZH-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 04:25:26,2026-03-08 04:28:11,IP Address,60,165,False,2026-03-15 04:28:14,R_8eEn1gLReD77v2S,anonymous,ZH-S,You have read and understood this information and consent to participate in this study.,None,Detractor,0,Viruses in the body neutralize the effect of antibiotics,,,,,5.183,5.183,7.265,1,Detractor,3,The patient's body has adapted so the antibiotic no longer has an effect,Random mutations allow some bacteria to survive the antibiotic,Detractor,5,,,,,,,,,,,1
2026-03-08 04:40:43,2026-03-08 04:40:55,IP Address,4,11,False,2026-03-15 04:40:56,R_2h3CpccBrg3Xdw5,anonymous,ZH-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 05:05:16,2026-03-08 05:05:36,IP Address,4,19,False,2026-03-15 05:05:41,R_6OT8do9q50CKdg8,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 05:19:36,2026-03-08 05:19:46,IP Address,4,9,False,2026-03-15 05:19:46,R_4rJtwVr7ogohGvK,anonymous,ZH-S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 07:02:42,2026-03-08 07:05:12,IP Address,48,150,False,2026-03-15 07:05:15,R_4RklnEgM0WaRboJ,anonymous,ZH-S,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Other,Detractor,3,Antibiotics lose their chemical potency after being stored too long,1.166,65.07,87.2,14,,,,,Passive,7,,,,,,,,,,,,,,14,
2026-03-08 07:20:41,2026-03-08 07:21:48,IP Address,24,67,False,2026-03-15 07:21:49,R_1K2LqDQYuCUxKVY,anonymous,EN,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.","Statistics / Econometrics,Other",Detractor,5,Our body builds up a tolerance to the antibiotic over time,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-08 08:33:37,2026-03-08 08:36:10,IP Address,80,152,False,2026-03-15 08:36:12,R_4YMKHMwMe6kXeKd,anonymous,ZH-S,"You are at least 18 years old, and,You have read and understood this information and consent to participate in this study.",Computer Science/ Engineer,Detractor,5,"Some bacteria survive and multiply, becoming resistant through natural selection",,,,,0.784,1.257,1.6,2,Detractor,6,"The bacteria have changed in ways that allow them to survive the antibiotic, while the patient's body remains the same","Random mutations allow some bacteria to survive the antibiotic,Surviving bacteria multiply after the weaker ones are killed (natural selection),Bacteria can share resistance genes with other bacteria",Detractor,4,243,Some Razzies are not Lazzies,The surviving insects learned from their exposure and passed that knowledge to their offspring,True,,,,,,,2
